VP1	VP2	V1	V9	V13	V10	V3	V5	V4	V12	V11	V2	V6	V14	V7	V15	V8	V16	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Fasta headers
111390	81023	148920	112290	123260	135660	148430	130060	142050	122050	112320	136470	152620	138230	129680	129440	146990	131430	-1	4	4	4	7.4	7.4	7.4	104.83	0	44.912	4	Q6P1D5;Q6P1D5-2	Q6P1D5;Q6P1D5-2	Seizure 6-like protein	Sez6l	3666	sp|Q6P1D5|SE6L1_MOUSE Seizure 6-like protein OS=Mus musculus OX=10090 GN=Sez6l PE=1 SV=1;sp|Q6P1D5-2|SE6L1_MOUSE Isoform 2 of Seizure 6-like protein OS=Mus musculus OX=10090 GN=Sez6l
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	2	2	2	2.1	2.1	2.1	172.41	0	42.144	0	Q6P1D7	Q6P1D7	Structure-specific endonuclease subunit SLX4	Slx4	3667	sp|Q6P1D7|SLX4_MOUSE Structure-specific endonuclease subunit SLX4 OS=Mus musculus OX=10090 GN=Slx4 PE=1 SV=1
2780500	1762100	2663100	2961900	2945900	3021300	3290200	2653500	3327300	3018300	2769700	3493400	2992600	2951800	2987500	2151900	3504100	2935100	-1	19	19	12	44.5	44.5	30.6	51.691	0	229.19	52	Q6P1F6	Q6P1F6	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	Ppp2r2a	3668	sp|Q6P1F6|2ABA_MOUSE Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r2a PE=1 SV=1
988.880004882813	3944.19995117188	565.380004882813	1164.5	903.570007324219	1607.59997558594	1066.40002441406	1013.79998779297	824.679992675781	1260.5	814.559997558594	1694.59997558594	1116	1245.5	1598.5	881.940002441406	1343.59997558594	754.080017089844	-1	4	4	4	4.2	4.2	4.2	128.92	0	24.513	2	Q6P1G0	Q6P1G0	HEAT repeat-containing protein 6	Heatr6	3669	sp|Q6P1G0|HEAT6_MOUSE HEAT repeat-containing protein 6 OS=Mus musculus OX=10090 GN=Heatr6 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	2.9	2.9	2.9	74.951	0	17.385	0	Q6P1G2-3;Q6P1G2	Q6P1G2-3;Q6P1G2	Lysine-specific demethylase 2B	Kdm2b	3670	sp|Q6P1G2-3|KDM2B_MOUSE Isoform 3 of Lysine-specific demethylase 2B OS=Mus musculus OX=10090 GN=Kdm2b;sp|Q6P1G2|KDM2B_MOUSE Lysine-specific demethylase 2B OS=Mus musculus OX=10090 GN=Kdm2b PE=1 SV=1
103060	68433	106960	104840	97682	105490	118250	94515	122670	108090	96751	120320	101680	104890	111120	112410	123670	101040	-1	13	13	13	18	18	18	106.13	0	68.45	16	Q6P1H6-2;Q6P1H6;Q6P1H6-3;Q6P1H6-4	Q6P1H6-2;Q6P1H6;Q6P1H6-3	Ankyrin repeat and LEM domain-containing protein 2	Ankle2	3671	sp|Q6P1H6-2|ANKL2_MOUSE Isoform 2 of Ankyrin repeat and LEM domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ankle2;sp|Q6P1H6|ANKL2_MOUSE Ankyrin repeat and LEM domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ankle2 PE=1 SV=2;sp|Q6P1H6-3|ANK
109000	73322	93764	111370	100550	116280	103110	93000	117370	106050	95332	129690	93127	107760	125590	227130	125410	125150	-1	7	7	7	7.8	7.8	7.8	83.927	0	17.036	7	Q6P1I6-2;Q6P1I6;Q6P1I6-3	Q6P1I6-2;Q6P1I6;Q6P1I6-3	PH and SEC7 domain-containing protein 2	Psd2	3672	sp|Q6P1I6-2|PSD2_MOUSE Isoform 2 of PH and SEC7 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Psd2;sp|Q6P1I6|PSD2_MOUSE PH and SEC7 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Psd2 PE=1 SV=1;sp|Q6P1I6-3|PSD2_MOUSE Isoform 3 of PH and
13799	12640	13844	17123	12689	19116	14605	16404	18404	19669	14204	22543	11932	15545	20305	29694	21133	18356	-1	4	4	4	6.7	6.7	6.7	104.53	0	10.039	5	Q6P1Y8	Q6P1Y8	Type II inositol 3,4-bisphosphate 4-phosphatase	Inpp4b	3673	sp|Q6P1Y8|INP4B_MOUSE Type II inositol 3,4-bisphosphate 4-phosphatase OS=Mus musculus OX=10090 GN=Inpp4b PE=2 SV=1
608570	416090	645380	634980	624120	671000	717150	650230	835410	670640	617940	738610	661090	670220	683930	620400	746580	651210	-1	16	16	16	22.1	22.1	22.1	104.17	0	89.232	20	Q6P2B1;Q6P2B1-2;Q6P2B1-3;Q8K368	Q6P2B1;Q6P2B1-2	Transportin-3	Tnpo3	3674	sp|Q6P2B1|TNPO3_MOUSE Transportin-3 OS=Mus musculus OX=10090 GN=Tnpo3 PE=1 SV=1;sp|Q6P2B1-2|TNPO3_MOUSE Isoform 2 of Transportin-3 OS=Mus musculus OX=10090 GN=Tnpo3
22286	15736	23581	21618	21661	23269	25581	22642	27215	22561	24999	25674	23611	25044	24556	26336	27209	21231	-1	7	7	7	15.2	15.2	15.2	93.841	0	275.11	5	Q6P2K6;Q6P2K6-2;Q922R5-2;Q922R5	Q6P2K6;Q6P2K6-2	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	Smek1	3675	sp|Q6P2K6|P4R3A_MOUSE Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Mus musculus OX=10090 GN=Ppp4r3a PE=1 SV=1;sp|Q6P2K6-2|P4R3A_MOUSE Isoform 2 of Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Mus musculus OX=10090 GN=P
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	3	3	3	4.2	4.2	4.2	161	0	95.656	0	Q6P2L6;Q6P2L6-4;Q6P2L6-2	Q6P2L6;Q6P2L6-4;Q6P2L6-2	Histone-lysine N-methyltransferase NSD3	Whsc1l1	3676	sp|Q6P2L6|NSD3_MOUSE Histone-lysine N-methyltransferase NSD3 OS=Mus musculus OX=10090 GN=Nsd3 PE=1 SV=2;sp|Q6P2L6-4|NSD3_MOUSE Isoform 4 of Histone-lysine N-methyltransferase NSD3 OS=Mus musculus OX=10090 GN=Nsd3;sp|Q6P2L6-2|NSD3_MOUSE Isoform 2 of Histone
43884	39461	54017	62949	61107	61604	61462	53659	65086	56865	51219	62764	58615	57716	60936	60558	71987	70220	-1	4	4	4	12.2	12.2	12.2	49.408	0	13.858	7	Q6P2L7;Q6P2L7-3;Q6P2L7-2	Q6P2L7;Q6P2L7-3;Q6P2L7-2	Protein CASC4	Casc4	3677	sp|Q6P2L7|GOLM2_MOUSE Protein GOLM2 OS=Mus musculus OX=10090 GN=Golm2 PE=1 SV=1;sp|Q6P2L7-3|GOLM2_MOUSE Isoform 3 of Protein GOLM2 OS=Mus musculus OX=10090 GN=Golm2;sp|Q6P2L7-2|GOLM2_MOUSE Isoform 2 of Protein GOLM2 OS=Mus musculus OX=10090 GN=Golm2
147400	93040	165790	154160	159490	163300	173080	132570	174540	165810	148480	173610	168640	169260	171800	167880	183050	157490	-1	6	6	6	25.8	25.8	25.8	35.504	0	22.314	8	Q6P3A8-2;Q6P3A8	Q6P3A8-2;Q6P3A8	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	Bckdhb	3678	sp|Q6P3A8-2|ODBB_MOUSE Isoform 2 of 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Bckdhb;sp|Q6P3A8|ODBB_MOUSE 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Bckdhb PE=1 SV=2
NaN	NaN	NaN	209.75	241.660003662109	276.869995117188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	246.009994506836	NaN	NaN	NaN	244.490005493164	-1	1	1	1	3.7	3.7	3.7	39.317	0.0022216	2.7583	1	Q6P3B9	Q6P3B9	Putative ribosome-binding factor A, mitochondrial	Rbfa	3679	sp|Q6P3B9|RBFA_MOUSE Putative ribosome-binding factor A, mitochondrial OS=Mus musculus OX=10090 GN=Rbfa PE=2 SV=1
79241	60511	75803	84879	76416	83932	88353	74830	95341	77049	84246	97007	85849	83469	96909	84558	111900	89896	-1	4	4	3	29.2	29.2	23.6	21.825	0	10.502	4	Q6P3D0	Q6P3D0	U8 snoRNA-decapping enzyme	Nudt16	3680	sp|Q6P3D0|NUD16_MOUSE U8 snoRNA-decapping enzyme OS=Mus musculus OX=10090 GN=Nudt16 PE=1 SV=1
7673.39990234375	4980.5	9675.099609375	8540.099609375	7629.89990234375	9017.400390625	9867	8855.2001953125	10327	8768.7001953125	7389.7998046875	9931.5	8849	9407.2001953125	10127	8042.5	9816.5	8001.2001953125	-1	1	1	1	1.7	1.7	1.7	72.108	0.002094	2.7806	2	Q6P3E7	Q6P3E7	Histone deacetylase 10	Hdac10	3681	sp|Q6P3E7|HDA10_MOUSE Polyamine deacetylase HDAC10 OS=Mus musculus OX=10090 GN=Hdac10 PE=2 SV=2
3430.69995117188	1705.5	4049.19995117188	4475.60009765625	4105.89990234375	4450.7998046875	4280.39990234375	3598.80004882813	4804.60009765625	3805.5	3343	3923.5	3224.39990234375	3653.5	4570.7998046875	3672.69995117188	3437.89990234375	4553.7998046875	-1	2	2	2	4.6	4.6	4.6	83.145	0.00014686	5.8839	1	Q6P3Y5;Q6P3Y5-3;Q6P3Y5-2	Q6P3Y5;Q6P3Y5-3;Q6P3Y5-2	Zinc finger protein 280C	Znf280c	3682	sp|Q6P3Y5|Z280C_MOUSE Zinc finger protein 280C OS=Mus musculus OX=10090 GN=Znf280c PE=1 SV=1;sp|Q6P3Y5-3|Z280C_MOUSE Isoform 3 of Zinc finger protein 280C OS=Mus musculus OX=10090 GN=Znf280c;sp|Q6P3Y5-2|Z280C_MOUSE Isoform 2 of Zinc finger protein 280C OS=
3363.80004882813	2800.19995117188	1849	5136	2537.30004882813	3728	5209.2998046875	2588.10009765625	4445.2001953125	5215	2998	3856.39990234375	2067.19995117188	3688.89990234375	4155.7998046875	4314.7998046875	5368.7998046875	3268.60009765625	-1	1	1	1	1.6	1.6	1.6	62.57	0.0065392	2.1754	1	Q6P3Z3	Q6P3Z3	THAP domain-containing protein 4	Thap4	3683	sp|Q6P3Z3|THAP4_MOUSE Peroxynitrite isomerase THAP4 OS=Mus musculus OX=10090 GN=Thap4 PE=1 SV=1
478430	316790	492370	529350	483030	555430	574540	456350	560380	532700	464730	569480	518220	516900	603750	509180	625350	525830	-1	27	27	26	22.1	22.1	21.6	145.78	0	323.31	28	Q6P4S6;Q6P4S6-2;Q60670	Q6P4S6	Serine/threonine-protein kinase SIK3	Sik3	3684	sp|Q6P4S6|SIK3_MOUSE Serine/threonine-protein kinase SIK3 OS=Mus musculus OX=10090 GN=Sik3 PE=1 SV=3
16137	11205	16973	15944	14365	18024	18797	15320	19035	15471	14682	22179	16580	16049	18481	18885	19854	15240	-1	6	6	6	3.2	3.2	3.2	245.16	0	48.591	5	Q6P4S8	Q6P4S8	Integrator complex subunit 1	Ints1	3685	sp|Q6P4S8|INT1_MOUSE Integrator complex subunit 1 OS=Mus musculus OX=10090 GN=Ints1 PE=1 SV=2
21918	15386	20108	27451	21149	21862	23321	23936	27320	23641	21807	27727	21453	23951	25277	25899	25479	26815	-1	7	7	7	5.5	5.5	5.5	210.94	0	127.76	4	Q6P4T0	Q6P4T0	Autophagy-related protein 2 homolog A	Atg2a	3686	sp|Q6P4T0|ATG2A_MOUSE Autophagy-related protein 2 homolog A OS=Mus musculus OX=10090 GN=Atg2a PE=1 SV=2
79781	54267	74253	76648	76022	85563	91286	77501	91232	83312	77781	94091	78101	79274	94272	76478	96248	82938	-1	5	5	5	7.1	7.1	7.1	109.81	0	17.326	6	Q6P4T1	Q6P4T1		Snx19	3687	sp|Q6P4T1|SNX19_MOUSE Sorting nexin-19 OS=Mus musculus OX=10090 GN=Snx19 PE=1 SV=1
739930	489180	807270	749920	750120	779780	872850	712810	946240	770840	760760	859300	790680	811150	908270	973020	949240	737270	-1	45	45	45	22.6	22.6	22.6	244.54	0	323.31	58	Q6P4T2	Q6P4T2	U5 small nuclear ribonucleoprotein 200 kDa helicase	Snrnp200	3688	sp|Q6P4T2|U520_MOUSE U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus OX=10090 GN=Snrnp200 PE=1 SV=1
10150	6963.7998046875	13386	11721	12540	12472	14826	13100	15019	13565	14654	15146	13969	11677	11782	12529	14921	11599	-1	2	2	2	3.4	3.4	3.4	59.615	0.0057041	2.2941	2	Q6P539	Q6P539	Protein FAM222B	Fam222b	3689	sp|Q6P539|F222B_MOUSE Protein FAM222B OS=Mus musculus OX=10090 GN=Fam222b PE=2 SV=2
94305	67284	113860	106230	104570	110170	127920	119150	123970	106040	104770	123480	109520	106560	116820	81073	118020	99263	-1	16	16	16	21.1	21.1	21.1	94.944	0	323.31	11	Q6P542	Q6P542	ATP-binding cassette sub-family F member 1	Abcf1	3690	sp|Q6P542|ABCF1_MOUSE ATP-binding cassette sub-family F member 1 OS=Mus musculus OX=10090 GN=Abcf1 PE=1 SV=1
73219	49821	96289	96988	85196	84038	93193	85324	97047	87344	90446	102330	81366	94008	82710	96131	96695	84009	-1	9	9	8	9.2	9.2	8.4	138.97	0	46.958	10	Q6P549	Q6P549	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	Inppl1	3691	sp|Q6P549|SHIP2_MOUSE Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 OS=Mus musculus OX=10090 GN=Inppl1 PE=1 SV=1
71658	47909	80902	76054	70981	82919	85936	74341	89907	71955	71116	90919	82081	74007	86089	72826	96441	87925	-1	9	9	9	7.9	7.9	7.9	143.13	0	323.31	7	Q6P5B0	Q6P5B0	RRP12-like protein	Rrp12	3692	sp|Q6P5B0|RRP12_MOUSE RRP12-like protein OS=Mus musculus OX=10090 GN=Rrp12 PE=1 SV=1
3079.69995117188	2981.80004882813	5094.2998046875	3769.60009765625	5433.39990234375	6041.39990234375	7017.2001953125	3201.89990234375	5925.2998046875	4970.39990234375	6305	4241.60009765625	3807.30004882813	4452.5	3942.5	4099.2001953125	4932.2998046875	4265.39990234375	-1	2	2	2	13.3	13.3	13.3	30.654	0	35.859	1	Q6P5C5	Q6P5C5	Single-strand selective monofunctional uracil DNA glycosylase	Smug1	3693	sp|Q6P5C5|SMUG1_MOUSE Single-strand selective monofunctional uracil DNA glycosylase OS=Mus musculus OX=10090 GN=Smug1 PE=1 SV=1
54886	37896	73081	64273	54222	67159	70399	62627	72208	66850	64480	82682	68851	63223	62987	51251	76267	74743	-1	9	8	8	9.4	8.7	8.7	155.76	0	31.716	10	Q6P5D3;Q6P5D3-2;Q6P5D3-3;Q6P5D3-5;Q6P5D3-4	Q6P5D3;Q6P5D3-2;Q6P5D3-3	Putative ATP-dependent RNA helicase DHX57	Dhx57	3694	sp|Q6P5D3|DHX57_MOUSE Putative ATP-dependent RNA helicase DHX57 OS=Mus musculus OX=10090 GN=Dhx57 PE=1 SV=2;sp|Q6P5D3-2|DHX57_MOUSE Isoform 2 of Putative ATP-dependent RNA helicase DHX57 OS=Mus musculus OX=10090 GN=Dhx57;sp|Q6P5D3-3|DHX57_MOUSE Isoform 3 o
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	1.1	1.1	1.1	133.34	0	14.575	0	Q6P5D4	Q6P5D4	Centrosomal protein of 135 kDa	Cep135	3695	sp|Q6P5D4|CP135_MOUSE Centrosomal protein of 135 kDa OS=Mus musculus OX=10090 GN=Cep135 PE=1 SV=1
293060	187690	311910	297650	297250	335110	335910	298320	365010	290390	308150	357160	315570	289980	327400	344590	364320	292740	-1	24	24	24	15.2	15.2	15.2	225.65	0	87.706	27	Q6P5D8	Q6P5D8	Structural maintenance of chromosomes flexible hinge domain-containing protein 1	Smchd1	3696	sp|Q6P5D8|SMHD1_MOUSE Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Mus musculus OX=10090 GN=Smchd1 PE=1 SV=2
1049900	705500	1100400	1101800	1106900	1122700	1259400	1052100	1239200	1062600	1041500	1262700	1166000	1158700	1160700	1182800	1299600	1062500	-1	34	34	34	28.4	28.4	28.4	176.43	0	205.19	40	Q6P5E4	Q6P5E4	UDP-glucose:glycoprotein glucosyltransferase 1	Uggt1	3697	sp|Q6P5E4|UGGG1_MOUSE UDP-glucose:glycoprotein glucosyltransferase 1 OS=Mus musculus OX=10090 GN=Uggt1 PE=1 SV=4
29015	20156	29668	31567	31111	28733	36385	32023	31607	30610	31944	35586	32323	30752	33074	28406	36269	31715	-1	4	3	3	9.1	8	8	66.048	0	10.978	3	Q6P5E6;Q6P5E6-2	Q6P5E6;Q6P5E6-2	ADP-ribosylation factor-binding protein GGA2	Gga2	3698	sp|Q6P5E6|GGA2_MOUSE ADP-ribosylation factor-binding protein GGA2 OS=Mus musculus OX=10090 GN=Gga2 PE=1 SV=1;sp|Q6P5E6-2|GGA2_MOUSE Isoform 2 of ADP-ribosylation factor-binding protein GGA2 OS=Mus musculus OX=10090 GN=Gga2
127000	88956	124870	141280	128860	182360	152610	120760	143080	153250	119160	146210	145320	131410	155190	149930	159470	155960	-1	12	12	12	17.7	17.7	17.7	102.25	0	69.057	11	Q6P5E8;Q6P5E8-2	Q6P5E8	Diacylglycerol kinase theta	Dgkq	3699	sp|Q6P5E8|DGKQ_MOUSE Diacylglycerol kinase theta OS=Mus musculus OX=10090 GN=Dgkq PE=1 SV=1
550040	363730	631430	650310	564170	631120	747690	555090	689070	595650	575190	687410	642440	553580	655960	465390	743060	642780	-1	12	12	12	12.7	12.7	12.7	94.393	0	46.9	17	Q6P5F6	Q6P5F6	Zinc transporter ZIP10	Slc39a10	3700	sp|Q6P5F6|S39AA_MOUSE Zinc transporter ZIP10 OS=Mus musculus OX=10090 GN=Slc39a10 PE=1 SV=1
183370	116610	184610	192410	191970	182190	203870	196090	218060	173270	168550	219970	167050	191810	169390	150560	212080	170010	-1	11	11	11	25.6	25.6	25.6	57.713	0	34.438	10	Q6P5F7;Q6P5F7-2	Q6P5F7;Q6P5F7-2	Protein tweety homolog 3	Ttyh3	3701	sp|Q6P5F7|TTYH3_MOUSE Protein tweety homolog 3 OS=Mus musculus OX=10090 GN=Ttyh3 PE=1 SV=1;sp|Q6P5F7-2|TTYH3_MOUSE Isoform 2 of Protein tweety homolog 3 OS=Mus musculus OX=10090 GN=Ttyh3
1375300	937050	1520400	1442200	1396900	1513900	1674500	1337500	1744700	1492600	1501700	1695300	1511800	1482600	1731700	1561300	1877700	1635500	-1	27	27	27	27	27	27	123.09	0	130.83	39	Q6P5F9	Q6P5F9	Exportin-1	Xpo1	3702	sp|Q6P5F9|XPO1_MOUSE Exportin-1 OS=Mus musculus OX=10090 GN=Xpo1 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	203.179992675781	NaN	NaN	NaN	NaN	NaN	NaN	-1	7	6	6	11	9.3	9.3	65.574	0	79.687	1	Q6P5G0	Q6P5G0	Mitogen-activated protein kinase 4	Mapk4	3703	sp|Q6P5G0|MK04_MOUSE Mitogen-activated protein kinase 4 OS=Mus musculus OX=10090 GN=Mapk4 PE=1 SV=1
172250	117800	199950	191280	158370	192230	232780	173980	228080	196990	225980	210620	203100	188530	201810	239890	253250	218030	-1	6	6	6	18	18	18	52.164	0	142.58	5	Q6P5G6	Q6P5G6	UBX domain-containing protein 7	Ubxn7	3704	sp|Q6P5G6|UBXN7_MOUSE UBX domain-containing protein 7 OS=Mus musculus OX=10090 GN=Ubxn7 PE=1 SV=2
23647	16492	27566	25228	26685	29232	29496	24446	31268	26176	28690	32394	27968	28711	29526	39291	29858	23921	-1	11	11	11	9.5	9.5	9.5	207.12	0	178.02	10	Q6P5H2;Q6P5H2-2	Q6P5H2;Q6P5H2-2	Nestin	Nes	3705	sp|Q6P5H2|NEST_MOUSE Nestin OS=Mus musculus OX=10090 GN=Nes PE=1 SV=1;sp|Q6P5H2-2|NEST_MOUSE Isoform 2 of Nestin OS=Mus musculus OX=10090 GN=Nes
37294	31258	44928	43534	42267	39333	49759	34489	41491	42149	45404	49333	47443	43283	48712	70557	49899	49823	-1	4	4	4	13.6	13.6	13.6	46.741	0	22.144	3	Q6P5H6-4;Q6P5H6-3;Q6P5H6-2;Q6P5H6	Q6P5H6-4;Q6P5H6-3;Q6P5H6-2;Q6P5H6	FERM domain-containing protein 5	Frmd5	3706	sp|Q6P5H6-4|FRMD5_MOUSE Isoform 4 of FERM domain-containing protein 5 OS=Mus musculus OX=10090 GN=Frmd5;sp|Q6P5H6-3|FRMD5_MOUSE Isoform 3 of FERM domain-containing protein 5 OS=Mus musculus OX=10090 GN=Frmd5;sp|Q6P5H6-2|FRMD5_MOUSE Isoform 2 of FERM domain
576450	369030	720960	697830	625140	673230	788910	694730	701930	561820	620710	756280	711990	641530	615480	417020	757680	598830	-1	29	29	29	20.1	20.1	20.1	197.41	0	256.94	34	Q6P5U7	Q6P5U7	NACHT and WD repeat domain-containing protein 2	Nwd2	3707	sp|Q6P5U7|NWD2_MOUSE NACHT and WD repeat domain-containing protein 2 OS=Mus musculus OX=10090 GN=Nwd2 PE=1 SV=2
19576	14407	19085	21321	18480	22110	23325	20157	24017	21767	20260	23466	18139	20836	23803	21068	22790	21936	-1	3	3	3	21	21	21	29.375	0	16.237	3	Q6P6I6-2;Q6P6I6	Q6P6I6-2;Q6P6I6	DNA-directed RNA polymerase II subunit GRINL1A	Polr2m	3708	sp|Q6P6I6-2|GRL1A_MOUSE Isoform 2 of DNA-directed RNA polymerase II subunit GRINL1A OS=Mus musculus OX=10090 GN=Polr2m;sp|Q6P6I6|GRL1A_MOUSE DNA-directed RNA polymerase II subunit GRINL1A OS=Mus musculus OX=10090 GN=Polr2m PE=2 SV=2
12931	9578.2001953125	15220	13655	13391	14630	16365	14754	15394	14366	15515	14957	13603	14335	15387	13340	18089	15335	-1	2	2	2	15.2	15.2	15.2	21.308	0.00014633	5.7606	3	Q6P6J0	Q6P6J0	tRNA-specific adenosine deaminase 2	Adat2	3709	sp|Q6P6J0|ADAT2_MOUSE tRNA-specific adenosine deaminase 2 OS=Mus musculus OX=10090 GN=Adat2 PE=1 SV=1
30403	28687	40565	39745	36117	45411	41031	35659	44403	44641	36963	40331	44042	34142	38060	43406	42268	34308	-1	3	3	3	18.6	18.6	18.6	38.146	0.0002847	4.8277	3	Q6P6J9	Q6P6J9	Thioredoxin domain-containing protein 15	Txndc15	3710	sp|Q6P6J9|TXD15_MOUSE Thioredoxin domain-containing protein 15 OS=Mus musculus OX=10090 GN=Txndc15 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	2	2	2	2.8	2.8	2.8	101.85	0	7.6136	0	Q6P6L0-3;Q6P6L0	Q6P6L0-3;Q6P6L0	Filamin A-interacting protein 1-like	Filip1l	3711	sp|Q6P6L0-3|FIL1L_MOUSE Isoform 3 of Filamin A-interacting protein 1-like OS=Mus musculus OX=10090 GN=Filip1l;sp|Q6P6L0|FIL1L_MOUSE Filamin A-interacting protein 1-like OS=Mus musculus OX=10090 GN=Filip1l PE=1 SV=2
38781	27010	44597	43625	44006	48917	48182	36082	47994	43898	36693	47628	44434	41060	45277	33736	44929	46565	-1	3	3	3	10	10	10	42.794	0	15.702	2	Q6P6N5	Q6P6N5	Sprouty-related, EVH1 domain-containing protein 3	Spred3	3712	sp|Q6P6N5|SPRE3_MOUSE Sprouty-related, EVH1 domain-containing protein 3 OS=Mus musculus OX=10090 GN=Spred3 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	2.6	2.6	2.6	109.04	0	77.45	0	Q6P7W0-2;Q6P7W0	Q6P7W0-2;Q6P7W0	Sentrin-specific protease 6	Senp6	3713	sp|Q6P7W0-2|SENP6_MOUSE Isoform 2 of Sentrin-specific protease 6 OS=Mus musculus OX=10090 GN=Senp6;sp|Q6P7W0|SENP6_MOUSE Sentrin-specific protease 6 OS=Mus musculus OX=10090 GN=Senp6 PE=1 SV=3
1723.69995117188	1685.40002441406	1160.90002441406	2452.30004882813	2664.69995117188	1610.69995117188	806.109985351563	2655.5	1900.19995117188	1200.80004882813	2212.19995117188	1648.80004882813	896.219970703125	1301	990.210021972656	2789.89990234375	1134	1018	-1	2	2	2	12.4	12.4	12.4	31.358	0	10.87	1	Q6P8G8	Q6P8G8	Protein orai-3	Orai3	3714	sp|Q6P8G8|ORAI3_MOUSE Protein orai-3 OS=Mus musculus OX=10090 GN=Orai3 PE=1 SV=1
270410	161920	277800	244430	252560	257250	300600	232830	322130	243110	258800	294980	270460	242250	305690	336830	333870	258260	-1	7	7	7	50	50	50	18.963	0	323.31	10	Q6P8I4	Q6P8I4	PEST proteolytic signal-containing nuclear protein	Pcnp	3715	sp|Q6P8I4|PCNP_MOUSE PEST proteolytic signal-containing nuclear protein OS=Mus musculus OX=10090 GN=Pcnp PE=1 SV=1
438.019989013672	522.219970703125	277.480010986328	666.859985351563	603.890014648438	673.739990234375	664.320007324219	663.630004882813	443.670013427734	422.079986572266	1005.29998779297	615.640014648438	820.109985351563	805.969970703125	900.289978027344	621.859985351563	587.239990234375	374.420013427734	-1	2	2	2	7.6	7.6	7.6	30.849	0.005825	2.2784	2	Q6P8I6	Q6P8I6	Cytochrome c oxidase assembly protein COX11, mitochondrial	Cox11	3716	sp|Q6P8I6|COX11_MOUSE Cytochrome c oxidase assembly protein COX11, mitochondrial OS=Mus musculus OX=10090 GN=Cox11 PE=1 SV=1
1053.30004882813	673.900024414063	977.450012207031	1423.19995117188	681.809997558594	899.700012207031	1096.09997558594	1160	1618.80004882813	856.760009765625	1434.5	1003.09997558594	824.099975585938	1454.30004882813	1682	2621.39990234375	1759.19995117188	1449.19995117188	-1	1	1	1	5.3	5.3	5.3	19.305	0.0065302	2.159	1	Q6P8J2	Q6P8J2	Diamine acetyltransferase 2	Sat2	3717	sp|Q6P8J2|SAT2_MOUSE Thialysine N-epsilon-acetyltransferase OS=Mus musculus OX=10090 GN=Sat2 PE=1 SV=1
42521	30450	42363	38460	38582	52510	45971	40282	44510	46217	39998	47466	42115	42407	51884	44251	52734	43148	-1	5	5	5	19.4	19.4	19.4	33.255	0	19.041	8	Q6P8M1-2;Q6P8M1	Q6P8M1-2;Q6P8M1	Putative deoxyribonuclease TATDN1	Tatdn1	3718	sp|Q6P8M1-2|TATD1_MOUSE Isoform 2 of Putative deoxyribonuclease TATDN1 OS=Mus musculus OX=10090 GN=Tatdn1;sp|Q6P8M1|TATD1_MOUSE Putative deoxyribonuclease TATDN1 OS=Mus musculus OX=10090 GN=Tatdn1 PE=1 SV=1
